종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"012280","영화금속","KOSPI",,"906","-16","-1.74","922","922","892","90380","81916474","46808041530","51664505"
"265560","영화테크","KOSDAQ","우량기업부","7510","-90","-1.18","7610","7620","7450","17199","129511230","80283251800","10690180"
"012160","영흥","KOSPI",,"511","-9","-1.73","520","520","504","160902","82123369","51769600092","101310372"
"036000","예림당","KOSDAQ","중견기업부","3400","-25","-0.73","3465","3465","3385","52634","179561160","78316541800","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","499","-10","-1.96","509","509","492","48639","24288294","16467219560","33000440"
"053280","예스24","KOSDAQ","중견기업부","3935","-55","-1.38","3990","4000","3915","141177","557163172","98375000000","25000000"
"122640","예스티","KOSDAQ","벤처기업부","17390","0","0.00","17510","17590","17110","11485","199137120","371273387190","21349821"
"476040","오가노이드사이언스","KOSDAQ","기술성장기업부","31650","-550","-1.71","32050","32350","31300","47932","1518874125","207454957350","6554659"
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)","360","-8","-2.17","368","372","359","687660","249520566","34560800640","96002224"
"212310","오건에코텍","KONEX","일반기업부","635","0","0.00","0","0","0","0","0","7337979990","11555874"
"045060","오공","KOSDAQ","우량기업부","2580","20","0.78","2560","2595","2560","4238","10891005","43710292920","16941974"
"192410","오늘이엔엠","KOSDAQ","투자주의환기종목(소속부없음)","1539","-51","-3.21","1589","1660","1525","152211","238015421","25058139588","16282092"
"080520","오디텍","KOSDAQ","벤처기업부","3235","10","0.31","3265","3265","3215","1558","5023535","38000280115","11746609"
"007310","오뚜기","KOSPI",,"383750","-750","-0.20","387000","387000","383000","3303","1268948250","1538004762500","4007830"
"039830","오로라","KOSDAQ","우량기업부","20900","-200","-0.95","21150","21400","20200","138684","2855526625","224944401000","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","20300","-200","-0.98","20500","20600","20000","32365","655145000","190140802600","9366542"
"046120","오르비텍","KOSDAQ","중견기업부","3740","-25","-0.66","3770","3800","3690","362347","1353344207","102661077640","27449486"
"475830","오름테라퓨틱","KOSDAQ","기술성장기업부","26000","-800","-2.99","26650","26800","25950","86864","2280045475","547796132000","21069082"
"014940","오리엔탈정공","KOSDAQ","우량기업부","6850","270","4.10","6720","6910","6670","1298410","8826982830","312179577850","45573661"
"002630","오리엔트바이오","KOSPI",,"606","-13","-2.10","622","623","604","637502","390290154","71861301030","118583005"
"065500","오리엔트정공","KOSDAQ","중견기업부","2945","-35","-1.17","2990","3012","2940","203864","606211022","93482875840","31742912"
"271560","오리온","KOSPI",,"106700","-800","-0.74","107500","108100","105700","104445","11140109100","4218505284400","39536132"
"001800","오리온홀딩스","KOSPI",,"19910","-30","-0.15","19940","20100","19860","58506","1166955860","1247270352020","62645422"
"010470","오리콤","KOSDAQ","우량기업부","6140","10","0.16","6130","6150","6110","7324","44902450","73526807000","11975050"
"417860","오브젠","KOSDAQ","투자주의환기종목(소속부없음)","13440","-630","-4.48","14080","14090","13390","15645","212642640","59817932160","4450739"
"352910","오비고","KOSDAQ","기술성장기업부","4325","0","0.00","4395","4395","4315","3402","14714635","54658493650","12637802"
"053980","오상자이엘","KOSDAQ","우량기업부","3510","-5","-0.14","3515","3530","3490","13818","48521225","66629568330","18982783"
"036220","오상헬스케어","KOSDAQ","중견기업부","16010","260","1.65","15750","16130","15720","7316","116216840","232295750160","14509416"
"052420","오성첨단소재","KOSDAQ","우량기업부","1401","-16","-1.13","1417","1420","1398","351728","493481109","127729834074","91170474"
"332190","오션스바이오","KONEX","일반기업부","5090","0","0.00","5090","5090","5090","10","50900","7522200510","1477839"
"052300","오션인더블유","KOSDAQ","중견기업부","2810","0","0.00","2890","2890","2795","10405","29215770","47391051830","16865143"
"039200","오스코텍","KOSDAQ","벤처기업부","36850","3150","9.35","33400","37350","33400","377027","13570962725","1409703235600","38255176"
"226400","오스테오닉","KOSDAQ","기술성장기업부","7300","120","1.67","7210","7310","7060","143911","1035725235","150829687300","20661601"
"031510","오스템","KOSDAQ","중견기업부","1062","-9","-0.84","1074","1074","1054","5213","5521788","29736000000","28000000"
"368970","오에스피","KOSDAQ","벤처기업부","2470","-45","-1.79","2565","2565","2450","14000","34844685","23085015200","9346160"
"138080","오이솔루션","KOSDAQ","벤처기업부","9570","110","1.16","9360","9580","9360","11802","112018615","101672589150","10624095"
"080580","오킨스전자","KOSDAQ","벤처기업부","6350","10","0.16","6370","6370","6250","57504","363167380","120692037000","19006620"
"067170","오텍","KOSDAQ","중견기업부","1909","32","1.70","1861","1944","1861","124416","238050406","45609073945","23891605"
"353590","오토앤","KOSDAQ","중견기업부","3150","-20","-0.63","3155","3170","3140","9768","30815820","40558045500","12875570"
"173130","오파스넷","KOSDAQ","우량기업부","6770","-50","-0.73","6820","6850","6720","49575","335740110","88324622210","13046473"
"440320","오픈놀","KOSDAQ","기술성장기업부","4825","-75","-1.53","4880","4940","4810","28033","136139050","47309125000","9805000"
"049480","오픈베이스","KOSDAQ","우량기업부","2412","-8","-0.33","2420","2435","2395","52630","126919074","75790787796","31422383"
"394280","오픈엣지테크놀로지","KOSDAQ","기술성장기업부","11890","90","0.76","11820","11950","11710","34836","412179015","261966056410","22032469"
"309930","오하임앤컴퍼니","KOSDAQ","중견기업부","2740","-60","-2.14","2990","2990","2700","68927","190612940","67094511520","24487048"
"476060","온코닉테라퓨틱스","KOSDAQ","기술성장기업부","26350","1650","6.68","24850","26800","24000","930572","23906686125","291531393500","11063810"
"382150","온코크로스","KOSDAQ","기술성장기업부","9160","110","1.22","9310","9350","9010","50450","462435675","110084302920","12017937"
"005320","온타이드","KOSPI",,"548","-10","-1.79","563","563","545","190132","104579452","37469878120","68375690"
"244460","올리패스","KOSDAQ","관리종목(소속부없음)","1651","0","0.00","0","0","0","0","0","8980622755","5439505"
"226950","올릭스","KOSDAQ","기술성장기업부","59500","4000","7.21","55800","60500","55400","728895","42974680650","1194169403000","20070074"
"057540","옴니시스템","KOSDAQ","중견기업부","849","-5","-0.59","854","858","845","124289","105457670","50472502395","59449355"
"131030","옵투스제약","KOSDAQ","우량기업부","8220","-80","-0.96","8270","8420","8010","184603","1520939030","132778991640","16153162"
"082210","옵트론텍","KOSDAQ","투자주의환기종목(소속부없음)","2005","29","1.47","1976","2055","1968","69096","138978813","66550709870","33192374"
"109080","옵티시스","KOSDAQ","벤처기업부","9220","-40","-0.43","9260","9340","9210","9288","86169490","51963920000","5636000"
"380540","옵티코어","KOSDAQ","벤처기업부","1404","-43","-2.97","1447","1458","1350","167047","235771407","68000410764","48433341"
"153710","옵티팜","KOSDAQ","기술성장기업부","5250","-50","-0.94","5300","5500","5240","5256","27865680","77017279500","14669958"
"432430","와이랩","KOSDAQ","기술성장기업부","5420","-120","-2.17","5540","5580","5380","57274","310604330","89475094400","16508320"
"338840","와이바이오로직스","KOSDAQ","기술성장기업부","11470","140","1.24","11500","11760","11220","83714","963419760","171467106070","14949181"
"122990","와이솔","KOSDAQ","우량기업부","5710","-10","-0.17","5680","5720","5620","25835","146845595","158004453430","27671533"
"232140","와이씨","KOSDAQ","우량기업부","11050","30","0.27","11050","11130","10940","183565","2029786290","906601117500","82045350"
"112290","와이씨켐","KOSDAQ","기술성장기업부","20100","-350","-1.71","20600","20600","19940","37466","755728585","203221954500","10110545"
"065530","와이어블","KOSDAQ","중견기업부","1312","-2","-0.15","1315","1315","1300","29501","38546685","69352320000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","6620","-20","-0.30","6690","6690","6520","12800","84373620","120481742580","18199659"
"007530","와이엠","KOSDAQ","중견기업부","2710","0","0.00","2700","2735","2660","23148","62936850","60308966010","22254231"
"155650","와이엠씨","KOSDAQ","우량기업부","3715","35","0.95","3680","3725","3655","11492","42274930","72347239970","19474358"
"273640","와이엠텍","KOSDAQ","벤처기업부","9260","30","0.33","9230","9500","9200","5356","49919515","101545160000","10966000"
"251370","와이엠티","KOSDAQ","벤처기업부","9980","-120","-1.19","10010","10070","9830","21820","215650000","162818350720","16314464"
"209640","와이제이링크","KOSDAQ","중견기업부","7450","-20","-0.27","7430","7480","7360","79892","591452085","105950718850","14221573"
"096250","와이즈넛","KOSDAQ","기술성장기업부","12870","30","0.23","13030","13030","12700","18620","238497580","168552418320","13096536"
"273060","와이즈버즈","KOSDAQ","중견기업부","1068","-22","-2.02","1089","1096","1065","183716","197110698","53890833576","50459582"
"019210","와이지-원","KOSDAQ","우량기업부","5390","30","0.56","5430","5450","5340","153732","826532695","180962884410","33573819"
"122870","와이지엔터테인먼트","KOSDAQ","우량기업부","103600","-800","-0.77","105200","105200","102700","129762","13442425900","1936392676400","18691049"
"011690","와이투솔루션","KOSPI",,"3175","-70","-2.16","3460","3460","3160","1556365","5107193689","116123700950","36574394"
"079000","와토스코리아","KOSDAQ","중견기업부","5450","-10","-0.18","5460","5480","5400","9011","48935060","39240000000","7200000"
"403490","우듬지팜","KOSDAQ","벤처기업부","1650","-16","-0.96","1662","1667","1638","152082","250568338","75159915600","45551464"
"316140","우리금융지주","KOSPI",,"25000","350","1.42","24800","25100","24700","577217","14409986025","18564787525000","742591501"
"032820","우리기술","KOSDAQ","중견기업부","3815","-30","-0.78","3860","3920","3805","5576079","21489685555","631499452640","165530656"
"041190","우리기술투자","KOSDAQ","벤처기업부","10180","0","0.00","10280","10280","10050","394276","3997009285","855120000000","84000000"
"115440","우리넷","KOSDAQ","우량기업부","6690","20","0.30","6640","6700","6590","48037","319247505","72213813480","10794292"
"046970","우리로","KOSDAQ","벤처기업부","1262","-11","-0.86","1280","1289","1260","146474","185733465","55307148738","43824999"
"082850","우리바이오","KOSDAQ","벤처기업부","2395","20","0.84","2355","2410","2340","316997","752777715","116053504310","48456578"
"215360","우리산업","KOSDAQ","우량기업부","8660","-70","-0.80","8730","8780","8630","11243","97501625","79084531580","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","3195","-115","-3.47","3325","3325","3190","27045","86969255","60345054495","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","1599","-28","-1.72","1612","1625","1585","232910","372420091","110710991157","69237643"
"037400","우리엔터프라이즈","KOSDAQ","중견기업부","1111","-8","-0.71","1119","1119","1111","5432","6047676","29134137406","26223346"
"153490","우리이앤엘","KOSDAQ","우량기업부","708","-3","-0.42","711","718","706","27792","19757996","36447840000","51480000"
"101170","우림피티에스","KOSDAQ","벤처기업부","5050","50","1.00","5010","5070","4985","37445","188404230","68175000000","13500000"
"006980","우성","KOSPI",,"16840","-10","-0.06","16850","17020","16690","493","8301960","52035600000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","2900","0","0.00","2910","2970","2880","24997","72543165","113312001600","39073104"
"017370","우신시스템","KOSPI",,"7070","-30","-0.42","7060","7110","7030","7980","56378450","129480361780","18314054"
"103840","우양","KOSDAQ","중견기업부","5100","-20","-0.39","4985","5210","4975","1274192","6495215880","83468782800","16366428"
"101970","우양에이치씨","KOSDAQ","중견기업부","16250","1380","9.28","14900","16730","14900","114410","1854874665","236400271250","14547709"
"046940","우원개발","KOSDAQ","벤처기업부","3225","0","0.00","3230","3250","3175","88592","283933637","58289778750","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","1661","-46","-2.69","1691","1705","1646","151873","252193783","27953925736","16829576"
"065680","우주일렉트로","KOSDAQ","우량기업부","39700","850","2.19","38850","40150","38200","27345","1071735875","366846698700","9240471"
